,id,alias,name,url,review_count,rating,transactions,price,phone,category,latitude,longitude
131,qLcelhqQmLAksF-2Am6bbw,north-star-diner-and-shanghai-room-seattle,North Star Diner & Shanghai Room,https://www.yelp.com/biz/north-star-diner-and-shanghai-room-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,299,4.0,"['pickup', 'delivery']",$$,+12064575794,"diners,breakfast_brunch,divebars",47.6922343371546,-122.355083066272
132,TISnbJvKQTMm3A2lPeBEdA,modern-japanese-cuisine-seattle-2,Modern Japanese Cuisine,https://www.yelp.com/biz/modern-japanese-cuisine-seattle-2?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,155,4.0,"['pickup', 'delivery']",$$,+12064204088,"sushi,japanese",47.67349,-122.3541
133,V8fpRR_kjIpIuVJVqnGJNw,norms-eatery-and-ale-house-seattle,Norm's Eatery & Ale House,https://www.yelp.com/biz/norms-eatery-and-ale-house-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,603,4.0,"['pickup', 'delivery']",$$,+12065471417,"tradamerican,bars,breakfast_brunch",47.65221,-122.35308
134,sLxobzy_UAfZ3q3A9MdtDA,art-marble-21-seattle-2,Art Marble 21,https://www.yelp.com/biz/art-marble-21-seattle-2?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,360,3.5,['delivery'],$$,+12062230300,"cocktailbars,newamerican,venues",47.6265993,-122.3395
135,h_uBNJO_Mv8Rqgv1add4wg,14-carrot-cafe-seattle,14 Carrot Cafe,https://www.yelp.com/biz/14-carrot-cafe-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,302,4.0,['delivery'],$$,+12063241442,"breakfast_brunch,cafes",47.63995,-122.32612
136,MRNcnBmlRB7bLDXP7y25hQ,yannis-greek-restaurant-seattle,Yanni's Greek Restaurant,https://www.yelp.com/biz/yannis-greek-restaurant-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,271,4.0,"['pickup', 'delivery']",$$,+12067836945,"greek,mediterranean,comfortfood",47.6830799,-122.35558
137,EP1SGHNwZNKe82wfqIsPkw,brouwers-cafe-seattle,Brouwer's Cafe,https://www.yelp.com/biz/brouwers-cafe-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,983,4.0,['delivery'],$$,+12062672437,"modern_european,pubs,belgian",47.65163,-122.35423
138,HQmAk1k-ckRfouOejVyZYA,rain-forest-food-pavilion-seattle,Rain Forest Food Pavilion,https://www.yelp.com/biz/rain-forest-food-pavilion-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,19,3.0,['delivery'],$$,+12065482500,food_court,47.6685049384832,-122.354342713952
139,Avn84mA7UXE8GkSCF9QVmQ,pacific-blue-chowder-house-seattle,Pacific Blue Chowder House,https://www.yelp.com/biz/pacific-blue-chowder-house-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,11,2.5,[],$$,+12065482500,seafood,47.669302,-122.349618
140,gwX5WlwFm7nfSbqQyaW4og,bleachers-pub-seattle,Bleachers Pub,https://www.yelp.com/biz/bleachers-pub-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,70,3.5,['delivery'],$,+12067839919,"pubs,sportsbars,tradamerican",47.6917915344238,-122.354927062988
141,6ibx5qR8YJ_AUpKUAVc1pw,daniels-broiler-seattle-7,Daniel's Broiler,https://www.yelp.com/biz/daniels-broiler-seattle-7?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,835,3.5,"['pickup', 'delivery']",$$$$,+12066218262,"steak,seafood",47.626789,-122.33494
142,0PJ-liH3XUQtXZU2iQxBHw,beths-cafe-seattle,Beth's Cafe,https://www.yelp.com/biz/beths-cafe-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,1429,3.5,['delivery'],$$,+12067825588,"tradamerican,diners,breakfast_brunch",47.682122,-122.344757
143,P2UisWXc3_896Pqnuttg3w,the-whits-end-seattle,The Whits End,https://www.yelp.com/biz/the-whits-end-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,13,3.5,"['pickup', 'delivery']",$$,+12068508888,"divebars,comfortfood,sportsbars",47.676342010498,-122.35400390625
144,N-Jb41XOlbKrXtzw1bp41A,gainsbourg-seattle,Gainsbourg,https://www.yelp.com/biz/gainsbourg-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,410,4.0,['delivery'],$$,+12067834004,"french,lounges",47.6914078,-122.3551629
145,s5vlcgzLO8uk4yZsxUQRUQ,nickerson-street-saloon-seattle,Nickerson Street Saloon,https://www.yelp.com/biz/nickerson-street-saloon-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,172,3.5,['delivery'],$$,+12062848819,"sportsbars,tradamerican",47.646633,-122.350219
146,kNEcAj2Y3uaoOAeyZ513uA,salad-station-seattle-6,Salad Station,https://www.yelp.com/biz/salad-station-seattle-6?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,6,2.0,"['pickup', 'delivery']",,+12066323963,salad,47.6521911621094,-122.352676391602
147,Qd63yXMnBl3f666qVuxesQ,petes-egg-nest-seattle,Pete's Egg Nest,https://www.yelp.com/biz/petes-egg-nest-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,737,4.0,"['pickup', 'delivery']",$$,+12067845348,breakfast_brunch,47.6853,-122.35554
148,FrHhYevaOhs40xpuOpQiHg,canlis-seattle,Canlis,https://www.yelp.com/biz/canlis-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,1496,4.0,['pickup'],$$$$,+12062833313,"newamerican,seafood",47.6430119,-122.3467676
149,nYPWL8p4embS1WqS9o-DWg,als-tavern-seattle,Al's Tavern,https://www.yelp.com/biz/als-tavern-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,43,3.5,[],$,+12065459959,"divebars,tradamerican",47.66118,-122.33114
150,He9QzGEhbJQWhD02POGKTw,baranof-seattle,Baranof,https://www.yelp.com/biz/baranof-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,252,3.5,[],$,+12067829260,"divebars,breakfast_brunch,karaoke",47.69176,-122.35556
151,wt3amcB6YvO2TjoO-8hxKg,the-lodge-sports-grille-seattle-3,The Lodge Sports Grille,https://www.yelp.com/biz/the-lodge-sports-grille-seattle-3?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,198,2.5,['delivery'],$$,+12064023046,"sportsbars,tradamerican",47.6907282,-122.355599
152,Qo-l9tezF_ApTFzUhnPK1w,revel-seattle,Revel,https://www.yelp.com/biz/revel-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,1386,3.5,"['delivery', 'pickup']",$$,+12065472040,"korean,newamerican,cocktailbars",47.652033,-122.354123
153,6OVriioGG7w7Nwq5Q25WtA,portage-bay-cafe-roosevelt-seattle,Portage Bay Cafe - Roosevelt,https://www.yelp.com/biz/portage-bay-cafe-roosevelt-seattle?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,2427,4.0,"['restaurant_reservation', 'delivery', 'pickup']",$$,+12065478230,"newamerican,breakfast_brunch,cafes",47.65757,-122.3176
154,gP921Ghfb7ERWmOjl7r-ng,ivars-salmon-house-seattle-4,Ivar's Salmon House,https://www.yelp.com/biz/ivars-salmon-house-seattle-4?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,1228,3.5,"['pickup', 'delivery']",$$,+12066320767,"seafood,lounges,tradamerican",47.6536199,-122.32404
155,u_v3NLu8Iy_jaf5TkGPIGw,royal-grinders-seattle-2,Royal Grinders,https://www.yelp.com/biz/royal-grinders-seattle-2?adjust_creative=Yd84IPqpgzteXDQ2QE83uA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Yd84IPqpgzteXDQ2QE83uA,628,4.5,"['delivery', 'pickup']",$$,+12062358529,"sandwiches,vegetarian,vegan",47.651337,-122.350759
